date,product_category,avg_price,sales_volume,avg_freight,day_of_week,month,is_weekend,price_lag_7,sales_lag_7,rolling_price_7d,price_momentum,lead_time_hrs,market_median,comp_ratio,is_holiday
30/1/2018,audio,19.9,1,7.78,1,1,0,48.395,2,183.24,-163.34,0.281944444,54.72,0.363669591,0
31/1/2018,audio,88.5,1,17.06,2,1,0,598.99,1,110.3128571,-21.81285714,23.88916667,80.20358333,1.10344197,0
1/2/2018,audio,19.9,1,14.1,3,2,0,76.89,1,102.1714286,-82.27142857,27.3525,86.195,0.23087186,0
8/2/2018,audio,19.9,1,7.78,3,2,0,189,1,78.01428571,-58.11428571,0.715555556,68.18916667,0.291835213,0
17/2/2018,audio,590,1,18.88,5,2,1,189,1,135.3,454.7,0.195,104.7778571,5.63096074,0
27/2/2018,audio,175,1,15.98,1,2,0,19.9,1,157.4571429,17.54285714,23.98888889,99.0345,1.767060974,0
28/2/2018,audio,22.9,1,11.85,2,2,0,189,1,133.7285714,-110.8285714,18.405,57.01875,0.401622273,0
5/3/2018,audio,487.9,1,21.3,0,3,0,19.9,1,200.5857143,287.3142857,15.73333333,100.3815714,4.860453897,0
6/3/2018,audio,175,1,19.11,1,3,0,88.5,1,212.9428571,-37.94285714,0.185555556,110,1.590909091,0
11/3/2018,audio,45.05,1,15.23,6,3,1,19.9,1,216.5357143,-171.4857143,36.43416667,61.49,0.732639454,0
19/3/2018,audio,528.5,2,37.72,0,3,0,19.9,1,289.1928571,239.3071429,0.627222222,58.03333333,9.106835152,0
20/3/2018,audio,467,1,15.71,1,3,0,590,1,271.6214286,195.3785714,0.210833333,107.525,4.343176006,0
29/3/2018,audio,499.99,1,21.38,3,3,0,175,1,318.0485714,181.9414286,0.180555556,54.76666667,9.129458308,0
1/4/2018,audio,168,1,13.62,6,4,1,22.9,1,338.7771429,-170.7771429,0.342222222,79.9,2.102628285,0
9/4/2018,audio,35.64,1,11.15,0,4,0,487.9,1,274.1685714,-238.5285714,1.354444444,106.1816667,0.335651164,0
11/4/2018,audio,499.99,1,21.38,2,4,0,175,1,320.5957143,179.3942857,0.3825,125,3.99992,0
14/4/2018,audio,499.99,1,6.72,5,4,1,45.05,1,385.5871429,114.4028571,23.93472222,118.3741667,4.223810094,0
16/4/2018,audio,14.9,1,15.23,0,4,0,528.5,2,312.2157143,-297.3157143,8.636666667,103.0880357,0.144536656,0
22/4/2018,audio,109.9,1,13.21,6,4,1,467,1,261.2014286,-151.3014286,53.18972222,88.53116667,1.241370741,0
27/4/2018,audio,14.9,1,7.39,4,4,0,499.99,1,191.9028571,-177.0028571,11.05472222,99.99,0.149014901,0
15/5/2018,audio,55,1,18.27,1,5,0,168,1,175.76,-120.76,0.506666667,74.6725,0.7365496,0
31/5/2018,audio,119.59,1,9.19,3,5,0,35.64,1,187.7528571,-68.16285714,0.396111111,86.5,1.382543353,0
3/6/2018,audio,586,1,21.98,6,6,1,499.99,1,200.04,385.96,0.191944444,100.978,5.803244271,0
4/6/2018,audio,14.9,1,15.23,0,6,0,499.99,1,130.7414286,-115.8414286,0.246388889,93,0.160215054,0
22/6/2018,audio,14.9,2,33.46,4,6,0,14.9,1,130.7414286,-115.8414286,3.936666667,90.96125,0.163806016,0
25/6/2018,audio,59,1,13.07,0,6,0,109.9,1,123.47,-64.47,18.80055556,79.72666667,0.74002843,0
29/6/2018,audio,14.9,1,8.29,4,6,0,14.9,1,123.47,-108.57,0.344166667,57.9225,0.257240278,0
4/7/2018,audio,598.99,1,22.29,2,7,0,55,1,201.1828571,397.8071429,17.52527778,79,7.582151899,0
17/7/2018,audio,14.9,1,8.29,1,7,0,119.59,1,186.2271429,-171.3271429,8.773055556,71.53875,0.20827873,0
18/7/2018,audio,14.9,1,8.29,2,7,0,586,1,104.6414286,-89.74142857,0.152777778,80.6975,0.184640169,0
19/7/2018,audio,140,1,19.08,3,7,0,14.9,1,122.5128571,17.48714286,0.546666667,105.7525,1.323845772,0
22/7/2018,audio,82.93333333,3,39.96,6,7,1,14.9,2,132.2319048,-49.29857143,19.38842593,76.71,1.081128058,0
8/8/2018,audio,14.9,1,19.04,2,8,0,59,1,125.9319048,-111.0319048,27.73888889,104.9814286,0.141929865,0
11/8/2018,audio,550,1,21.95,5,8,1,14.9,1,202.3747619,347.6252381,54.91527778,109.5666667,5.019774871,0
15/8/2018,audio,129,1,19,2,8,0,598.99,1,135.2333333,-6.233333333,0.179166667,110.1,1.171662125,0
16/8/2018,audio,129,1,22.83,3,8,0,14.9,1,151.5333333,-22.53333333,24.10916667,95.13066667,1.356029601,0
23/8/2018,audio,14.9,2,30.46,3,8,0,14.9,1,151.5333333,-136.6333333,0.265,76.3,0.195281782,0
28/8/2018,audio,14.9,1,7.39,1,8,0,140,1,133.6619048,-118.7619048,0.21,41.8,0.35645933,0
6/10/2016,auto,499.99,1,94.47,3,10,0,,,,,7.345833333,54.77833333,9.12751392,0
7/10/2016,auto,51.5,1,14.53,4,10,0,,,,,0.3975,132,0.390151515,0
8/10/2016,auto,35,1,10.96,5,10,1,,,,,1.1325,64.945,0.538917546,0
16/1/2017,auto,595.99,1,32.36,0,1,0,,,,,0.224166667,267.495,2.228041646,0
25/1/2017,auto,159.1,2,39.6,2,1,0,,,,,0.223611111,69.9,2.276108727,0
26/1/2017,auto,94.845,2,30.61,3,1,0,,,,,17.77291667,94.845,1,0
28/1/2017,auto,117.3,1,18,5,1,1,,,221.9607143,-104.6607143,1.090833333,69.9,1.678111588,0
30/1/2017,auto,92.1,1,22,0,1,0,499.99,1,163.6907143,-71.59071429,29.29888889,92.1,1,0
31/1/2017,auto,49.99,1,14.52,1,1,0,51.5,1,163.475,-113.485,0.160277778,69.9,0.715164521,0
3/2/2017,auto,379,1,29.99,4,2,0,35,1,212.6178571,166.3821429,0.169166667,140.4525,2.698421174,0
4/2/2017,auto,176.9,1,18.53,5,2,1,595.99,1,152.7478571,24.15214286,37.97861111,99.9,1.770770771,0
7/2/2017,auto,92.175,4,80.09,1,2,0,159.1,2,143.1871429,-51.01214286,23.88131944,97.728125,0.943177821,0
8/2/2017,auto,139,1,18.26,2,2,0,94.845,2,149.495,-10.495,0.185555556,72.78333333,1.90977788,0
10/2/2017,auto,17.9,1,10.96,4,2,0,117.3,1,135.295,-117.395,0.200277778,76.9,0.232769831,0
13/2/2017,auto,44.985,2,32.75,0,2,0,92.1,1,128.5642857,-83.57928571,6.496944444,70.01666667,0.642489883,0
17/2/2017,auto,139.99,2,54.82,4,2,0,49.99,1,141.4214286,-1.431428571,0.203055556,111.19625,1.258945333,0
20/2/2017,auto,49.99,1,10.96,0,2,0,379,1,94.42,-44.43,19.47416667,88.04,0.567810086,0
22/2/2017,auto,257.355,2,60.16,2,2,0,176.9,1,105.9135714,151.4414286,0.216527778,111.2,2.314343525,0
23/2/2017,auto,158.45,2,48.2,3,2,0,92.175,4,115.3814286,43.06857143,0.926111111,81.6725,1.940065506,0
24/2/2017,auto,44.9,1,17.78,4,2,0,139,1,101.9385714,-57.03857143,0.264722222,72.4,0.620165746,0
25/2/2017,auto,169,1,24.17,5,2,1,17.9,1,123.5242857,45.47571429,0.179722222,110.9,1.523895401,0
1/3/2017,auto,143.15,2,35.44,2,3,0,44.985,2,137.5478571,5.602142857,30.12305556,69.575,2.057491915,0
2/3/2017,auto,143.8,1,24,3,3,0,139.99,2,138.0921429,5.707857143,28.73166667,89.9,1.599555061,0
6/3/2017,auto,158.45,2,36.8,0,3,0,49.99,1,153.5864286,4.863571429,0.202222222,49.9,3.175350701,0
7/3/2017,auto,139.99,1,16.09,1,3,0,257.355,2,136.82,3.17,0.1525,118.81,1.178267823,0
9/3/2017,auto,92.1,1,22.11,3,3,0,158.45,2,127.3414286,-35.24142857,0,69.220625,1.330528293,0
10/3/2017,auto,139,1,40.48,4,3,0,44.9,1,140.7842857,-1.784285714,0,89.54,1.552378825,0
12/3/2017,auto,118.3266667,3,58.43,6,3,1,169,1,133.5452381,-15.21857143,0,52,2.275512821,0
13/3/2017,auto,39.99,1,17.09,0,3,0,143.15,2,118.8080952,-78.81809524,0,120.1725,0.332771641,0
14/3/2017,auto,101.1,2,47.08,1,3,0,143.8,1,112.7080952,-11.60809524,0,89.9,1.12458287,0
15/3/2017,auto,24.845,2,31.76,2,3,0,158.45,2,93.62166667,-68.77666667,0,111.9725,0.221884838,0
22/3/2017,auto,122.895,2,37.71,2,3,0,139.99,1,91.17952381,31.71547619,0,52.185,2.354987065,0
25/3/2017,auto,260.05,2,48.69,5,3,1,92.1,1,115.172381,144.877619,0.411666667,82.3,3.159781288,0
26/3/2017,auto,20,1,29.55,6,3,1,139,1,98.17238095,-78.17238095,35.05333333,69.87,0.286245885,0
27/3/2017,auto,158.45,2,48.2,0,3,0,118.3266667,3,103.9042857,54.54571429,1.580833333,85.115,1.861599013,0
28/3/2017,auto,244.82,5,312.9,1,3,0,39.99,1,133.1657143,111.6542857,6.847333333,79.9,3.0640801,0
29/3/2017,auto,366.5,1,37.19,2,3,0,101.1,2,171.08,195.42,0.225,66.99,5.470965816,0
4/4/2017,auto,149.99,1,16.26,1,4,0,24.845,2,188.9578571,-38.96785714,0.178055556,87,1.724022989,0
7/4/2017,auto,159.99,1,9.49,4,4,0,122.895,2,194.2571429,-34.26714286,12.98083333,70.736,2.261790319,0
8/4/2017,auto,169,1,18.47,5,4,1,260.05,2,181.25,-12.25,0.231944444,114.995,1.469629114,0
11/4/2017,auto,127.9633333,3,72.37,1,4,0,20,1,196.6733333,-68.71,0.205462963,78.7225,1.625498851,0
12/4/2017,auto,269.45,2,43.6,2,4,0,158.45,2,212.5304762,56.91952381,0.228194444,152.22,1.77013533,0
13/4/2017,auto,99.33,1,24.9,3,4,0,244.82,5,191.7461905,-92.41619048,0.19,73.6725,1.348264278,0
19/4/2017,auto,186.4,3,53.72,2,4,0,366.5,1,166.017619,20.38238095,1.207407407,42.66333333,4.369091335,0
21/4/2017,auto,72.645,2,36.81,4,4,0,149.99,1,154.9683333,-82.32333333,0.214861111,80.8225,0.898821492,1
23/4/2017,auto,19.99,1,19.05,6,4,1,159.99,1,134.9683333,-114.9783333,0.681944444,64,0.31234375,0
24/4/2017,auto,159.99,1,11.73,0,4,0,169,1,133.6811905,26.30880952,0.199166667,73.57,2.174663586,0
25/4/2017,auto,60.45,2,26.69,1,4,0,127.9633333,3,124.0364286,-63.58642857,38.37541667,59,1.024576271,0
26/4/2017,auto,143.8,1,24,2,4,0,269.45,2,106.0864286,37.71357143,0.134166667,109.9,1.308462238,0
27/4/2017,auto,399.9,1,29.27,3,4,0,99.33,1,149.025,250.875,0.564166667,50.85,7.864306785,0
29/4/2017,auto,90,1,14.8,5,4,1,186.4,3,135.2535714,-45.25357143,0.421111111,141.6,0.63559322,0
1/5/2017,auto,49.99,1,22.28,0,5,0,72.645,2,132.0171429,-82.02714286,45.39861111,83.84833333,0.596195512,1
2/5/2017,auto,118.6,2,60.09,1,5,0,19.99,1,146.1042857,-27.50428571,25.07847222,80.58166667,1.471798796,0
3/5/2017,auto,76.95,2,46.3,2,5,0,159.99,1,134.2414286,-57.29142857,15.30083333,113.65,0.677078751,0
4/5/2017,auto,143.8,1,18.3,3,5,0,60.45,2,146.1485714,-2.348571429,0.274166667,102.175,1.407389283,0
5/5/2017,auto,143.8,1,17.64,4,5,0,143.8,1,146.1485714,-2.348571429,0.183333333,85.225,1.687298328,0
6/5/2017,auto,52.5,1,11.87,5,5,1,399.9,1,96.52,-44.02,23.97444444,64.74833333,0.810831682,0
9/5/2017,auto,61.9,1,18,1,5,0,90,1,92.50571429,-30.60571429,5.929722222,71.08166667,0.870829328,0
12/5/2017,auto,15.9,1,8.11,4,5,0,49.99,1,87.63571429,-71.73571429,0.149166667,67.3,0.236255572,0
17/5/2017,auto,1199.9,1,58.06,2,5,0,118.6,2,242.1071429,957.7928571,0.353611111,89.9,13.34705228,0
19/5/2017,auto,122.99,1,164.98,4,5,0,76.95,2,248.6842857,-125.6942857,0.229444444,92.445,1.330412678,0
21/5/2017,auto,59.772,5,95.43,6,5,1,143.8,1,236.6802857,-176.9082857,19.289,105.0322222,0.569082504,0
22/5/2017,auto,69.99,1,15.24,0,5,0,143.8,1,226.136,-156.146,16.55972222,99,0.706969697,0
24/5/2017,auto,57.45,2,28.54,2,5,0,52.5,1,226.8431429,-169.3931429,13.52222222,79.4,0.723551637,0
25/5/2017,auto,56.15,6,105.84,3,5,0,61.9,1,226.0217143,-169.8717143,4.08912037,103.97,0.540059633,0
26/5/2017,auto,192.45,2,35.16,4,5,0,15.9,1,251.2431429,-58.79314286,0.791111111,129.95,1.480954213,0
27/5/2017,auto,176.9,1,19.13,5,5,1,1199.9,1,105.1002857,71.79971429,0.24,101,1.751485149,0
29/5/2017,auto,117.3,1,26.96,0,5,0,122.99,1,104.2874286,13.01257143,0.198055556,65.84166667,1.78154664,0
30/5/2017,auto,65.83,3,70.31,1,5,0,59.772,5,105.1528571,-39.32285714,13.03388889,75.22,0.875166179,0
31/5/2017,auto,314.99,1,18.91,2,5,0,69.99,1,140.1528571,174.8371429,0.214444444,101.0775,3.116321634,0
4/6/2017,auto,359.9,1,19.77,6,6,1,57.45,2,183.36,176.54,0.178333333,87.78,4.100022784,0
5/6/2017,auto,179.225,4,124.93,0,6,0,56.15,6,200.9421429,-21.71714286,4.926527778,94.99,1.886777556,0
6/6/2017,auto,196.22,5,91.13,1,6,0,192.45,2,201.4807143,-5.260714286,1.783944444,109.99,1.783980362,0
7/6/2017,auto,122.74,5,102.87,2,6,0,176.9,1,193.7435714,-71.00357143,25.09383333,73.50833333,1.66974266,0
8/6/2017,auto,379.9,1,13.86,3,6,0,117.3,1,231.2578571,148.6421429,6.272222222,104.5,3.635406699,0
9/6/2017,auto,143.8,1,15.76,4,6,0,65.83,3,242.3964286,-98.59642857,0.207222222,102.7683333,1.399263716,0
11/6/2017,auto,159.9,1,14.14,6,6,1,314.99,1,220.2407143,-60.34071429,33.04777778,91.35,1.750410509,0
13/6/2017,auto,75,1,21.02,1,6,0,359.9,1,179.5407143,-104.5407143,0.176388889,80.9,0.927070457,0
14/6/2017,auto,744.96,3,62.7,2,6,0,179.225,4,260.36,484.6,13.3387037,89,8.370337079,0
15/6/2017,auto,89,1,15.37,3,6,0,196.22,5,245.0428571,-156.0428571,0.265555556,79.9,1.113892365,0
17/6/2017,auto,172,1,27.52,5,6,1,122.74,5,252.08,-80.08,0.233611111,66.1725,2.599267067,0
18/6/2017,auto,238.9,1,21.64,6,6,1,379.9,1,231.9371429,6.962857143,0.183333333,89.9,2.657397108,0
19/6/2017,auto,169,1,27.5,0,6,0,143.8,1,235.5371429,-66.53714286,0.296666667,109.495,1.543449473,0
20/6/2017,auto,111.995,2,34.57,1,6,0,159.9,1,228.6935714,-116.6985714,0.254027778,75.525,1.482886461,0
21/6/2017,auto,19.95,1,28.06,2,6,0,75,1,220.8292857,-200.8792857,0.273888889,63.9,0.312206573,0
23/6/2017,auto,27.925,4,41.41,4,6,0,744.96,3,118.3957143,-90.47071429,20.80979167,76.6,0.364556136,0
24/6/2017,auto,94.3,1,17.37,5,6,1,89,1,119.1528571,-24.85285714,0.121944444,59.9,1.574290484,0
27/6/2017,auto,162,2,56.55,1,6,0,172,1,117.7242857,44.27571429,0.239027778,79.9,2.027534418,0
28/6/2017,auto,114.995,2,46.65,2,6,0,238.9,1,100.0235714,14.97142857,12.53694444,92.9625,1.237004168,0
29/6/2017,auto,192.45,2,66.86,3,6,0,169,1,103.3735714,89.07642857,0.246388889,53.36,3.606634183,0
30/6/2017,auto,143.8,1,15.76,4,6,0,111.995,2,107.9171429,35.88285714,0.265555556,90.18525,1.594495774,0
4/7/2017,auto,99,1,16.94,1,7,0,19.95,1,119.21,-20.21,28.33222222,58.4,1.695205479,0
7/7/2017,auto,25.99,1,15.14,4,7,0,27.925,4,118.9335714,-92.94357143,1.048333333,64.99714286,0.39986373,0
8/7/2017,auto,117.3,1,21.66,5,7,1,94.3,1,122.2192857,-4.919285714,0.161388889,93,1.261290323,0
9/7/2017,auto,138,1,12.47,6,7,1,162,2,118.7907143,19.20928571,40.71166667,62.70125,2.20091306,0
10/7/2017,auto,28.592,5,61.11,0,7,0,114.995,2,106.4474286,-77.85542857,9.470666667,76.445,0.374020538,0
11/7/2017,auto,147.9,1,27.36,1,7,0,192.45,2,100.0831429,47.81685714,0.196666667,76.95,1.92202729,0
12/7/2017,auto,44.9,1,13.5,2,7,0,143.8,1,85.95457143,-41.05457143,0.160555556,99.99,0.449044904,0
13/7/2017,auto,99,1,13.71,3,7,0,99,1,85.95457143,13.04542857,0.181111111,73.9725,1.338335192,0
15/7/2017,auto,119.9,1,14.57,5,7,1,25.99,1,99.37028571,20.52971429,0.355,119.495,1.003389263,0
16/7/2017,auto,34.745,4,70.49,6,7,1,117.3,1,87.57671429,-52.83171429,11.04055556,85.8825,0.404564376,0
17/7/2017,auto,79.95,2,20.05,0,7,0,138,1,79.28385714,0.666142857,0.223472222,114.3266667,0.699311913,0
19/7/2017,auto,40.52,1,16.11,2,7,0,28.592,5,80.98785714,-40.46785714,0.218055556,70.746,0.57275323,0
20/7/2017,auto,52.9,1,13.39,3,7,0,147.9,1,67.41642857,-14.51642857,0.168888889,107.45,0.49232201,0
21/7/2017,auto,19.95,1,11.85,4,7,0,44.9,1,63.85214286,-43.90214286,0.319166667,48.744,0.409281142,0
24/7/2017,auto,29.4,1,17.92,0,7,0,99,1,53.90928571,-24.50928571,0.227222222,106.445,0.276198976,0
25/7/2017,auto,135,2,128.74,1,7,0,119.9,1,56.06642857,78.93357143,0.2975,71.978,1.875573092,0
27/7/2017,auto,30.95,2,29.77,3,7,0,34.745,4,55.52428571,-24.57428571,12.16222222,55.675,0.555904805,0
28/7/2017,auto,28.75,1,14.1,4,7,0,79.95,2,48.21,-19.46,0.276666667,109.99,0.261387399,0
29/7/2017,auto,44.9,2,41.74,5,7,1,40.52,1,48.83571429,-3.935714286,0.259027778,120.23,0.373450886,0
30/7/2017,auto,13,1,11.85,6,7,1,52.9,1,43.13571429,-30.13571429,0.216388889,58.56666667,0.221969266,0
31/7/2017,auto,124.05,2,51.76,0,7,0,19.95,1,58.00714286,66.04285714,0.23875,89.945,1.379176163,0
2/8/2017,auto,59.9,1,13.44,2,8,0,29.4,1,62.36428571,-2.464285714,0.209444444,60.98571429,0.982197236,0
4/8/2017,auto,117.63,3,52.68,4,8,0,135,2,59.88285714,57.74714286,0.235462963,74.4,1.581048387,0
5/8/2017,auto,37.945,2,26.95,5,8,1,30.95,2,60.88214286,-22.93714286,31.13833333,62.8,0.604219745,0
6/8/2017,auto,30.65,3,47.69,6,8,1,28.75,1,61.15357143,-30.50357143,0.293148148,75.1975,0.407593338,0
7/8/2017,auto,40,1,15.1,0,8,0,44.9,2,60.45357143,-20.45357143,33.48833333,94.9,0.421496312,0
8/8/2017,auto,109,1,21.16,1,8,0,13,1,74.16785714,34.83214286,23.89666667,110.725,0.984420862,0
9/8/2017,auto,379.9,1,19.91,2,8,0,124.05,2,110.7178571,269.1821429,23.61361111,89,4.268539326,0
15/8/2017,auto,108.33,1,14.63,1,8,0,59.9,1,117.6364286,-9.306428571,0.459722222,91.86928571,1.179175381,0
16/8/2017,auto,49.9,1,16.11,2,8,0,117.63,3,107.9607143,-58.06071429,1.464166667,59.4,0.84006734,0
17/8/2017,auto,9.2,1,7.78,3,8,0,37.945,2,103.8542857,-94.65428571,14.98583333,77.96666667,0.117999145,0
18/8/2017,auto,42.445,2,28.32,4,8,0,30.65,3,105.5392857,-63.09428571,0.436388889,69.45,0.611159107,0
19/8/2017,auto,38.945,2,30.27,5,8,1,40,1,105.3885714,-66.44357143,0.280694444,66.925,0.58192006,0
20/8/2017,auto,55,2,31.97,6,8,1,109,1,97.67428571,-42.67428571,18.63986111,55,1,0
24/8/2017,auto,147.9,1,15.79,3,8,0,379.9,1,64.53142857,83.36857143,0.189166667,82.98,1.782357195,0
25/8/2017,auto,139.99,2,35.38,4,8,0,108.33,1,69.05428571,70.93571429,0.173611111,69.70666667,2.008272762,0
29/8/2017,auto,599.99,1,56.56,1,8,0,49.9,1,147.6385714,452.3514286,0.221388889,89.3,6.71881299,0
30/8/2017,auto,117.99,1,9.64,2,8,0,9.2,1,163.18,-45.19,0.227222222,121.5366667,0.970818134,0
31/8/2017,auto,18,1,11.85,3,8,0,42.445,2,159.6878571,-141.6878571,0.228888889,70.58571429,0.255009107,0
2/9/2017,auto,199.9,1,14.79,5,9,1,38.945,2,182.6814286,17.21857143,67.87277778,95.64454545,2.090030321,0
3/9/2017,auto,25.99,1,11.85,6,9,1,55,2,178.5371429,-152.5471429,0.207777778,126.63,0.205243623,0
4/9/2017,auto,100,1,16.46,0,9,0,147.9,1,171.6942857,-71.69428571,0.186388889,84.94,1.177301625,0
6/9/2017,auto,59.9,1,17.67,2,9,0,139.99,2,160.2528571,-100.3528571,0.180555556,64.34166667,0.930967491,0
15/9/2017,auto,96.1,2,47.53,4,9,0,599.99,1,88.26857143,7.831428571,9.406805556,88.85,1.081598199,0
16/9/2017,auto,40,1,15.1,5,9,1,117.99,1,77.12714286,-37.12714286,0.238888889,81.834,0.488794389,0
17/9/2017,auto,117.3,1,25.66,6,9,1,18,1,91.31285714,25.98714286,0.248333333,79.9,1.468085106,0
18/9/2017,auto,19,1,8.27,0,9,0,199.9,1,65.47,-46.47,0.188055556,113.438,0.167492375,0
19/9/2017,auto,52.9,2,28.54,1,9,0,25.99,1,69.31428571,-16.41428571,0.161805556,89.64333333,0.590116387,0
20/9/2017,auto,118.195,2,18.54,2,9,0,100,1,71.91357143,46.28142857,0.202638889,100.9416667,1.170923801,0
22/9/2017,auto,112.33,1,27.28,4,9,0,59.9,1,79.40357143,32.92642857,14.80416667,116.315,0.965739586,0
23/9/2017,auto,106.29,2,26.22,5,9,1,96.1,2,80.85928571,25.43071429,0.374444444,63.395,1.676630649,0
26/9/2017,auto,112.33,1,25.34,1,9,0,40,1,91.19214286,21.13785714,0.181111111,112.33,1,0
27/9/2017,auto,171.85,2,57.18,2,9,0,117.3,1,98.985,72.865,0.231666667,96.72,1.776778329,0
29/9/2017,auto,69.9,1,16.25,4,9,0,19,1,106.2564286,-36.35642857,0.272777778,105.3916667,0.663240294,0
30/9/2017,auto,59.9,1,16.86,5,9,1,52.9,2,107.2564286,-47.35642857,0.595833333,87.0475,0.688130044,0
1/10/2017,auto,47.45,2,31.11,6,10,1,118.195,2,97.15,-49.7,21.5325,79,0.600632911,0
2/10/2017,auto,54.9,2,25.45,0,10,0,112.33,1,88.94571429,-34.04571429,0.240138889,66.9,0.820627803,0
3/10/2017,auto,117.3,1,14.43,1,10,0,106.29,2,90.51857143,26.78142857,0.242777778,94.48625,1.241450476,0
5/10/2017,auto,134.9,2,39.7,3,10,0,112.33,1,93.74285714,41.15714286,0.303472222,89.185,1.512586197,0
6/10/2017,auto,214,1,39.05,4,10,0,171.85,2,99.76428571,114.2357143,24.11222222,83.63333333,2.558788362,0
8/10/2017,auto,246.32,3,77.72,6,10,1,69.9,1,124.9671429,121.3528571,0.220833333,70.1975,3.508956872,0
10/10/2017,auto,7.99,1,8.72,1,10,0,59.9,1,117.5514286,-109.5614286,0.405833333,87.495,0.091319504,0
11/10/2017,auto,149.9,1,14.07,2,10,0,47.45,2,132.1871429,17.71285714,42.7625,88.62666667,1.691364525,0
12/10/2017,auto,219.9,1,28.92,3,10,0,54.9,2,155.7585714,64.14142857,41.86916667,97.65,2.251920123,1
13/10/2017,auto,40,1,15.1,4,10,0,117.3,1,144.7157143,-104.7157143,0.168333333,108.91,0.367275732,0
14/10/2017,auto,90,1,15.38,5,10,1,134.9,2,138.3014286,-48.30142857,44.10916667,76.88666667,1.170554062,0
16/10/2017,auto,1490,1,115.14,0,10,0,214,1,320.5871429,1169.412857,24.19111111,100.07375,14.88901935,0
18/10/2017,auto,252.74,2,27.53,2,10,0,246.32,3,321.5042857,-68.76428571,0.291805556,112.546,2.245659553,0
20/10/2017,auto,139.9,1,34.78,4,10,0,7.99,1,340.3485714,-200.4485714,0.284722222,139,1.00647482,0
21/10/2017,auto,139,1,27.29,5,10,1,149.9,1,338.7914286,-199.7914286,0.235,64.445,2.156877958,0
24/10/2017,auto,25.99,1,15.1,1,10,0,219.9,1,311.09,-285.1,0.250833333,84.93166667,0.306010714,0
25/10/2017,auto,41.51333333,3,32.77,2,10,0,40,1,311.3061905,-269.7928571,12.97101852,69.93,0.59364126,0
26/10/2017,auto,49.9,1,11.85,3,10,0,90,1,305.577619,-255.677619,35.98944444,56.13933333,0.888859861,0
31/10/2017,auto,25.99,1,15.1,1,10,0,1490,1,96.43333333,-70.44333333,0.295277778,67.4,0.385608309,0
2/11/2017,auto,93.65,2,37.79,3,11,0,252.74,2,73.70619048,19.94380952,27.97319444,109.6966667,0.853717828,1
4/11/2017,auto,1199.9,1,34.72,5,11,1,139.9,1,225.1347619,974.7652381,64.64916667,79.395,15.11304238,0
6/11/2017,auto,40,1,15.1,0,11,0,139,1,210.9919048,-170.9919048,43.11861111,108.1523333,0.369848701,0
8/11/2017,auto,39.945,2,29.28,2,11,0,25.99,1,212.9854762,-173.0404762,0.223055556,80.53833333,0.495975002,0
9/11/2017,auto,284.495,2,32.49,3,11,0,41.51333333,3,247.6971429,36.79785714,12.17875,104.5625,2.720812911,0
10/11/2017,auto,45.53,6,91.55,4,11,0,49.9,1,247.0728571,-201.5428571,30.87287037,76.52547619,0.594965262,0
11/11/2017,auto,82.1,3,85.16,5,11,1,25.99,1,255.0885714,-172.9885714,20.54518519,118.32625,0.69384435,0
13/11/2017,auto,20.45,2,22.13,0,11,0,93.65,2,244.6314286,-224.1814286,0.567638889,78.218,0.261448771,0
14/11/2017,auto,114,1,38.35,1,11,0,1199.9,1,89.50285714,24.49714286,24.95888889,109.9533333,1.036803492,0
15/11/2017,auto,338.15,2,94.79,2,11,0,40,1,132.0957143,206.0542857,0.165,117.495,2.877994808,1
16/11/2017,auto,71.45,2,34.73,3,11,0,39.945,2,136.5964286,-65.14642857,0.315833333,80.25642857,0.890271362,0
18/11/2017,auto,39.99,1,7.78,5,11,1,284.495,2,101.6671429,-61.67714286,0.314166667,95.2225,0.419963769,0
20/11/2017,auto,106.3333333,3,54.71,0,11,0,45.53,6,110.3533333,-4.02,8.076666667,119.99,0.88618496,0
21/11/2017,auto,786.9,2,49.22,1,11,0,82.1,3,211.0390476,575.8609524,12.11861111,107.4,7.326815642,0
22/11/2017,auto,68,1,31.23,2,11,0,20.45,2,217.8319048,-149.8319048,0.209166667,54.44666667,1.248928615,0
23/11/2017,auto,34.5,1,15.1,3,11,0,114,1,206.4747619,-171.9747619,15.95,84.995,0.40590623,0
24/11/2017,auto,76.67769231,13,310.66,4,11,0,338.15,2,169.1215751,-92.44388278,20.46367521,98.08020833,0.781785577,0
25/11/2017,auto,89.23333333,3,60.06,5,11,1,71.45,2,171.6620513,-82.42871795,0.268888889,84.96809524,1.050198114,0
